version,id,step,world_index,phase,N,history_length,known_count,rejected
v2,2,16,0,late,16,267,10,0
v2,2,16,1,late,16,267,10,0
v1,45,16,0,late,16,241,15,0
v1,45,16,1,late,16,241,15,0
v2,45,16,0,late,16,241,15,0
v2,45,16,1,late,16,241,15,0
v1,428,9,0,late,16,160,15,0
v1,428,9,1,late,16,160,15,1
v2,428,9,0,late,16,160,15,0
v2,428,9,1,late,16,160,15,0
v1,258,12,0,late,16,223,13,1
v1,258,12,1,late,16,223,13,0
v2,258,12,0,late,16,223,13,0
v2,258,12,1,late,16,223,13,0
v1,285,14,0,late,16,219,14,0
v1,285,14,1,late,16,219,14,0
v2,285,14,0,late,16,219,14,0
v2,285,14,1,late,16,219,14,0
v1,508,21,0,late,16,258,15,1
v1,508,21,1,late,16,258,15,1
v2,508,21,0,late,16,258,15,0
v2,508,21,1,late,16,258,15,0
v1,30,18,0,late,16,232,15,0
v1,30,18,1,late,16,232,15,0
v2,30,18,0,late,16,232,15,0
v2,30,18,1,late,16,232,15,0
v1,284,18,0,late,16,252,15,0
v1,284,18,1,late,16,252,15,0
v2,284,18,0,late,16,252,15,0
v2,284,18,1,late,16,252,15,0
v1,473,18,0,late,16,267,14,1
v1,473,18,1,late,16,267,14,0
v2,473,18,0,late,16,267,14,0
v2,473,18,1,late,16,267,14,0
v1,499,13,0,late,16,201,12,0
v1,499,13,1,late,16,201,12,0
v2,499,13,0,late,16,201,12,0
v2,499,13,1,late,16,201,12,0
v1,489,17,0,late,16,217,14,0
v1,489,17,1,late,16,217,14,0
v2,489,17,0,late,16,217,14,0
v2,489,17,1,late,16,217,14,0
v1,10,13,0,late,16,207,15,0
v1,10,13,1,late,16,207,15,0
v2,10,13,0,late,16,207,15,0
v2,10,13,1,late,16,207,15,0
v1,49,10,0,late,16,163,12,0
v1,49,10,1,late,16,163,12,0
v2,49,10,0,late,16,163,12,0
v2,49,10,1,late,16,163,12,0
v1,254,20,0,late,16,205,15,0
v1,254,20,1,late,16,205,15,1
v2,254,20,0,late,16,205,15,0
v2,254,20,1,late,16,205,15,0
v1,320,12,0,late,16,163,14,0
v1,320,12,1,late,16,163,14,0
v2,320,12,0,late,16,163,14,0
v2,320,12,1,late,16,163,14,0
v1,326,13,0,late,16,215,14,0
v1,326,13,1,late,16,215,14,0
v2,326,13,0,late,16,215,14,0
v2,326,13,1,late,16,215,14,0
v1,389,13,0,late,16,195,15,1
v1,389,13,1,late,16,195,15,0
v2,389,13,0,late,16,195,15,0
v2,389,13,1,late,16,195,15,0
v1,423,11,0,late,16,169,13,0
v1,423,11,1,late,16,169,13,0
v2,423,11,0,late,16,169,13,0
v2,423,11,1,late,16,169,13,0
v1,503,15,0,late,16,211,15,0
v1,503,15,1,late,16,211,15,0
v2,503,15,0,late,16,211,15,0
v2,503,15,1,late,16,211,15,0
v1,495,18,0,late,16,265,15,0
v1,495,18,1,late,16,265,15,0
v2,495,18,0,late,16,265,15,0
v2,495,18,1,late,16,265,15,0
v1,225,13,0,late,16,181,14,0
v1,225,13,1,late,16,181,14,0
v2,225,13,0,late,16,181,14,0
v2,225,13,1,late,16,181,14,0
v1,460,18,0,late,16,264,15,0
v1,460,18,1,late,16,264,15,0
v2,460,18,0,late,16,264,15,0
v2,460,18,1,late,16,264,15,0
v1,78,19,0,late,16,229,15,0
v1,78,19,1,late,16,229,15,0
v2,78,19,0,late,16,229,15,0
v2,78,19,1,late,16,229,15,0
v1,400,16,0,late,16,231,15,0
v1,400,16,1,late,16,231,15,0
v2,400,16,0,late,16,231,15,0
v2,400,16,1,late,16,231,15,0
v1,174,15,0,late,16,176,14,0
v1,174,15,1,late,16,176,14,0
v2,174,15,0,late,16,176,14,0
v2,174,15,1,late,16,176,14,0
v1,297,22,0,late,16,259,15,1
v1,297,22,1,late,16,259,15,0
v2,297,22,0,late,16,259,15,0
v2,297,22,1,late,16,259,15,0
v1,92,15,0,late,16,241,12,0
v1,92,15,1,late,16,241,12,0
v2,92,15,0,late,16,241,12,0
v2,92,15,1,late,16,241,12,0
v1,390,13,0,late,16,192,15,1
v1,390,13,1,late,16,192,15,0
v2,390,13,0,late,16,192,15,0
v2,390,13,1,late,16,192,15,0
v1,61,10,0,late,16,166,14,0
v1,61,10,1,late,16,166,14,0
v2,61,10,0,late,16,166,14,0
v2,61,10,1,late,16,166,14,0
v1,18,22,0,late,16,264,15,0
v1,18,22,1,late,16,264,15,0
v2,18,22,0,late,16,264,15,0
v2,18,22,1,late,16,264,15,0
v1,303,20,0,late,16,241,15,0
v1,303,20,1,late,16,241,15,0
v2,303,20,0,late,16,241,15,0
v2,303,20,1,late,16,241,15,0
v1,43,17,0,late,16,285,12,0
v1,43,17,1,late,16,285,12,0
v2,43,17,0,late,16,285,12,0
v2,43,17,1,late,16,285,12,0
v1,88,12,0,late,16,204,14,0
v1,88,12,1,late,16,204,14,0
v2,88,12,0,late,16,204,14,0
v2,88,12,1,late,16,204,14,0
v1,261,13,0,late,16,181,14,0
v1,261,13,1,late,16,181,14,0
v2,261,13,0,late,16,181,14,0
v2,261,13,1,late,16,181,14,0
v1,42,11,0,late,16,158,15,0
v1,42,11,1,late,16,158,15,0
v2,42,11,0,late,16,158,15,0
v2,42,11,1,late,16,158,15,0
v1,36,14,0,late,16,226,13,0
v1,36,14,1,late,16,226,13,0
v2,36,14,0,late,16,226,13,0
v2,36,14,1,late,16,226,13,0
v1,47,20,0,late,16,264,15,0
v1,47,20,1,late,16,264,15,1
v2,47,20,0,late,16,264,15,0
v2,47,20,1,late,16,264,15,0
v1,429,15,0,late,16,224,15,0
v1,429,15,1,late,16,224,15,0
v2,429,15,0,late,16,224,15,0
v2,429,15,1,late,16,224,15,0
v1,84,18,0,late,16,223,15,0
v1,84,18,1,late,16,223,15,0
v2,84,18,0,late,16,223,15,0
v2,84,18,1,late,16,223,15,0
v1,176,11,0,late,16,173,14,0
v1,176,11,1,late,16,173,14,0
v2,176,11,0,late,16,173,14,0
v2,176,11,1,late,16,173,14,0
v1,443,14,0,late,16,185,14,0
v1,443,14,1,late,16,185,14,0
v2,443,14,0,late,16,185,14,0
v2,443,14,1,late,16,185,14,0
v1,92,20,0,late,16,292,15,0
v1,92,20,1,late,16,292,15,0
v2,92,20,0,late,16,292,15,0
v2,92,20,1,late,16,292,15,0
v1,383,15,0,late,16,239,13,0
v1,383,15,1,late,16,239,13,0
v2,383,15,0,late,16,239,13,0
v2,383,15,1,late,16,239,13,0
v1,95,7,0,late,16,120,13,0
v1,95,7,1,late,16,120,13,1
v2,95,7,0,late,16,120,13,0
v2,95,7,1,late,16,120,13,0
v1,109,16,0,late,16,254,12,0
v1,109,16,1,late,16,254,12,0
v2,109,16,0,late,16,254,12,0
v2,109,16,1,late,16,254,12,0
v1,287,17,0,late,16,221,15,1
v1,287,17,1,late,16,221,15,1
v2,287,17,0,late,16,221,15,0
v2,287,17,1,late,16,221,15,0
v1,499,12,0,late,16,189,12,0
v1,499,12,1,late,16,189,12,0
v2,499,12,0,late,16,189,12,0
v2,499,12,1,late,16,189,12,0
v1,221,6,0,late,16,109,14,0
v1,221,6,1,late,16,109,14,1
v2,221,6,0,late,16,109,14,0
v2,221,6,1,late,16,109,14,0
v1,252,15,0,late,16,245,12,0
v1,252,15,1,late,16,245,12,0
v2,252,15,0,late,16,245,12,0
v2,252,15,1,late,16,245,12,0
v1,412,18,0,late,16,237,15,0
v1,412,18,1,late,16,237,15,1
v2,412,18,0,late,16,237,15,0
v2,412,18,1,late,16,237,15,0
v1,495,15,0,late,16,232,15,0
v1,495,15,1,late,16,232,15,0
v2,495,15,0,late,16,232,15,0
v2,495,15,1,late,16,232,15,0
v1,240,18,0,late,16,239,15,1
v1,240,18,1,late,16,239,15,0
v2,240,18,0,late,16,239,15,0
v2,240,18,1,late,16,239,15,0
v1,471,22,0,late,16,353,14,0
v1,471,22,1,late,16,353,14,0
v2,471,22,0,late,16,353,14,0
v2,471,22,1,late,16,353,14,0
v1,427,20,0,late,16,291,14,0
v1,427,20,1,late,16,291,14,0
v2,427,20,0,late,16,291,14,0
v2,427,20,1,late,16,291,14,0
v1,231,19,0,late,16,251,15,0
v1,231,19,1,late,16,251,15,1
v2,231,19,0,late,16,251,15,0
v2,231,19,1,late,16,251,15,0
v1,436,17,0,late,16,266,15,1
v1,436,17,1,late,16,266,15,0
v2,436,17,0,late,16,266,15,0
v2,436,17,1,late,16,266,15,0
v1,169,16,0,late,16,237,15,0
v1,169,16,1,late,16,237,15,0
v2,169,16,0,late,16,237,15,0
v2,169,16,1,late,16,237,15,0
v1,133,19,0,late,16,271,14,1
v1,133,19,1,late,16,271,14,0
v2,133,19,0,late,16,271,14,0
v2,133,19,1,late,16,271,14,0
v1,379,17,0,late,16,249,15,0
v1,379,17,1,late,16,249,15,0
v2,379,17,0,late,16,249,15,0
v2,379,17,1,late,16,249,15,0
v1,489,20,0,late,16,246,15,1
v1,489,20,1,late,16,246,15,0
v2,489,20,0,late,16,246,15,0
v2,489,20,1,late,16,246,15,0
v1,254,15,0,late,16,175,15,1
v1,254,15,1,late,16,175,15,0
v2,254,15,0,late,16,175,15,0
v2,254,15,1,late,16,175,15,0
v1,115,18,0,late,16,275,15,0
v1,115,18,1,late,16,275,15,0
v2,115,18,0,late,16,275,15,0
v2,115,18,1,late,16,275,15,0
v1,89,16,0,late,16,251,15,0
v1,89,16,1,late,16,251,15,0
v2,89,16,0,late,16,251,15,0
v2,89,16,1,late,16,251,15,0
v1,307,18,0,late,16,286,14,0
v1,307,18,1,late,16,286,14,0
v2,307,18,0,late,16,286,14,0
v2,307,18,1,late,16,286,14,0
v1,361,18,0,late,16,234,15,1
v1,361,18,1,late,16,234,15,0
v2,361,18,0,late,16,234,15,0
v2,361,18,1,late,16,234,15,0
v1,401,15,0,late,16,228,13,0
v1,401,15,1,late,16,228,13,0
v2,401,15,0,late,16,228,13,0
v2,401,15,1,late,16,228,13,0
v1,434,21,0,late,16,274,15,0
v1,434,21,1,late,16,274,15,0
v2,434,21,0,late,16,274,15,0
v2,434,21,1,late,16,274,15,0
v1,277,16,0,late,16,246,14,0
v1,277,16,1,late,16,246,14,1
v2,277,16,0,late,16,246,14,0
v2,277,16,1,late,16,246,14,0
v1,240,13,0,late,16,199,15,0
v1,240,13,1,late,16,199,15,0
v2,240,13,0,late,16,199,15,0
v2,240,13,1,late,16,199,15,0
v1,61,13,0,late,16,198,14,0
v1,61,13,1,late,16,198,14,0
v2,61,13,0,late,16,198,14,0
v2,61,13,1,late,16,198,14,0
v1,436,18,0,late,16,278,15,1
v1,436,18,1,late,16,278,15,0
v2,436,18,0,late,16,278,15,0
v2,436,18,1,late,16,278,15,0
v1,348,12,0,late,16,203,14,0
v1,348,12,1,late,16,203,14,0
v2,348,12,0,late,16,203,14,0
v2,348,12,1,late,16,203,14,0
v1,427,18,0,late,16,279,14,1
v1,427,18,1,late,16,279,14,0
v2,427,18,0,late,16,279,14,0
v2,427,18,1,late,16,279,14,0
v1,201,16,0,late,16,197,15,0
v1,201,16,1,late,16,197,15,0
v2,201,16,0,late,16,197,15,0
v2,201,16,1,late,16,197,15,0
v1,473,19,0,late,16,274,15,0
v1,473,19,1,late,16,274,15,0
v2,473,19,0,late,16,274,15,0
v2,473,19,1,late,16,274,15,0
v1,390,10,0,late,16,160,12,0
v1,390,10,1,late,16,160,12,1
v2,390,10,0,late,16,160,12,0
v2,390,10,1,late,16,160,12,0
v1,377,17,0,late,16,211,13,0
v1,377,17,1,late,16,211,13,0
v2,377,17,0,late,16,211,13,0
v2,377,17,1,late,16,211,13,0
v1,371,15,0,late,16,185,15,0
v1,371,15,1,late,16,185,15,0
v2,371,15,0,late,16,185,15,0
v2,371,15,1,late,16,185,15,0
v1,1,19,0,late,16,229,15,0
v1,1,19,1,late,16,229,15,1
v2,1,19,0,late,16,229,15,0
v2,1,19,1,late,16,229,15,0
v1,388,17,0,late,16,242,13,1
v1,388,17,1,late,16,242,13,1
v2,388,17,0,late,16,242,13,0
v2,388,17,1,late,16,242,13,0
v1,150,16,0,late,16,253,14,0
v1,150,16,1,late,16,253,14,0
v2,150,16,0,late,16,253,14,0
v2,150,16,1,late,16,253,14,0
v1,18,20,0,late,16,252,14,0
v1,18,20,1,late,16,252,14,1
v2,18,20,0,late,16,252,14,0
v2,18,20,1,late,16,252,14,0
v1,78,17,0,late,16,218,15,1
v1,78,17,1,late,16,218,15,0
v2,78,17,0,late,16,218,15,0
v2,78,17,1,late,16,218,15,0
v1,157,13,0,late,16,190,12,0
v1,157,13,1,late,16,190,12,0
v2,157,13,0,late,16,190,12,0
v2,157,13,1,late,16,190,12,0
v1,485,17,0,late,16,208,13,0
v1,485,17,1,late,16,208,13,0
v2,485,17,0,late,16,208,13,0
v2,485,17,1,late,16,208,13,0
v1,415,15,0,late,16,220,13,0
v1,415,15,1,late,16,220,13,0
v2,415,15,0,late,16,220,13,0
v2,415,15,1,late,16,220,13,0
v1,352,9,0,late,16,161,12,0
v1,352,9,1,late,16,161,12,0
v2,352,9,0,late,16,161,12,0
v2,352,9,1,late,16,161,12,0
v1,75,14,0,late,16,187,12,0
v1,75,14,1,late,16,187,12,1
v2,75,14,0,late,16,187,12,0
v2,75,14,1,late,16,187,12,0
v1,181,15,0,late,16,255,14,0
v1,181,15,1,late,16,255,14,0
v2,181,15,0,late,16,255,14,0
v2,181,15,1,late,16,255,14,0
v1,37,9,0,late,16,149,15,1
v1,37,9,1,late,16,149,15,0
v2,37,9,0,late,16,149,15,0
v2,37,9,1,late,16,149,15,0
v1,386,17,0,late,16,234,14,0
v1,386,17,1,late,16,234,14,0
v2,386,17,0,late,16,234,14,0
v2,386,17,1,late,16,234,14,0
v1,499,14,0,late,16,213,14,0
v1,499,14,1,late,16,213,14,1
v2,499,14,0,late,16,213,14,0
v2,499,14,1,late,16,213,14,0
v1,402,17,0,late,16,247,14,0
v1,402,17,1,late,16,247,14,0
v2,402,17,0,late,16,247,14,0
v2,402,17,1,late,16,247,14,0
v1,229,16,0,late,16,222,15,1
v1,229,16,1,late,16,222,15,0
v2,229,16,0,late,16,222,15,0
v2,229,16,1,late,16,222,15,0
v1,137,17,0,late,16,230,13,1
v1,137,17,1,late,16,230,13,1
v2,137,17,0,late,16,230,13,0
v2,137,17,1,late,16,230,13,0
v1,236,16,0,late,16,243,12,0
v1,236,16,1,late,16,243,12,0
v2,236,16,0,late,16,243,12,0
v2,236,16,1,late,16,243,12,0
v1,374,17,0,late,16,217,15,1
v1,374,17,1,late,16,217,15,0
v2,374,17,0,late,16,217,15,0
v2,374,17,1,late,16,217,15,0
v1,19,15,0,late,16,218,15,0
v1,19,15,1,late,16,218,15,0
v2,19,15,0,late,16,218,15,0
v2,19,15,1,late,16,218,15,0
v1,86,20,0,late,16,220,15,0
v1,86,20,1,late,16,220,15,0
v2,86,20,0,late,16,220,15,0
v2,86,20,1,late,16,220,15,0
v1,20,14,0,late,16,212,15,0
v1,20,14,1,late,16,212,15,0
v2,20,14,0,late,16,212,15,0
v2,20,14,1,late,16,212,15,0
v1,257,16,0,late,16,220,14,0
v1,257,16,1,late,16,220,14,0
v2,257,16,0,late,16,220,14,0
v2,257,16,1,late,16,220,14,0
v1,183,17,0,late,16,245,15,0
v1,183,17,1,late,16,245,15,0
v2,183,17,0,late,16,245,15,0
v2,183,17,1,late,16,245,15,0
v1,319,14,0,late,16,185,14,0
v1,319,14,1,late,16,185,14,1
v2,319,14,0,late,16,185,14,0
v2,319,14,1,late,16,185,14,0
v1,382,15,0,late,16,234,13,0
v1,382,15,1,late,16,234,13,0
v2,382,15,0,late,16,234,13,0
v2,382,15,1,late,16,234,13,0
v1,395,16,0,late,16,186,14,0
v1,395,16,1,late,16,186,14,0
v2,395,16,0,late,16,186,14,0
v2,395,16,1,late,16,186,14,0
v1,383,18,0,late,16,270,14,0
v1,383,18,1,late,16,270,14,0
v2,383,18,0,late,16,270,14,0
v2,383,18,1,late,16,270,14,0
v1,165,18,0,late,16,239,15,0
v1,165,18,1,late,16,239,15,0
v2,165,18,0,late,16,239,15,0
v2,165,18,1,late,16,239,15,0
v1,329,17,0,late,16,230,15,0
v1,329,17,1,late,16,230,15,0
v2,329,17,0,late,16,230,15,0
v2,329,17,1,late,16,230,15,0
v1,416,12,0,late,16,193,15,0
v1,416,12,1,late,16,193,15,0
v2,416,12,0,late,16,193,15,0
v2,416,12,1,late,16,193,15,0
v1,327,17,0,late,16,250,14,0
v1,327,17,1,late,16,250,14,0
v2,327,17,0,late,16,250,14,0
v2,327,17,1,late,16,250,14,0
v1,431,13,0,late,16,204,15,0
v1,431,13,1,late,16,204,15,0
v2,431,13,0,late,16,204,15,0
v2,431,13,1,late,16,204,15,0
v1,170,11,0,late,16,165,15,0
v1,170,11,1,late,16,165,15,0
v2,170,11,0,late,16,165,15,0
v2,170,11,1,late,16,165,15,0
v1,370,12,0,late,16,182,14,0
v1,370,12,1,late,16,182,14,0
v2,370,12,0,late,16,182,14,0
v2,370,12,1,late,16,182,14,0
v1,157,16,0,late,16,227,14,0
v1,157,16,1,late,16,227,14,0
v2,157,16,0,late,16,227,14,0
v2,157,16,1,late,16,227,14,0
v1,472,4,0,late,16,75,14,0
v1,472,4,1,late,16,75,14,0
v2,472,4,0,late,16,75,14,0
v2,472,4,1,late,16,75,14,0
v1,356,13,0,late,16,172,15,0
v1,356,13,1,late,16,172,15,0
v2,356,13,0,late,16,172,15,0
v2,356,13,1,late,16,172,15,0
v1,346,21,0,late,16,251,15,0
v1,346,21,1,late,16,251,15,0
v2,346,21,0,late,16,251,15,0
v2,346,21,1,late,16,251,15,0
v1,318,10,0,late,16,179,13,1
v1,318,10,1,late,16,179,13,0
v2,318,10,0,late,16,179,13,0
v2,318,10,1,late,16,179,13,0
v1,430,18,0,late,16,254,14,0
v1,430,18,1,late,16,254,14,0
v2,430,18,0,late,16,254,14,0
v2,430,18,1,late,16,254,14,0
v1,100,20,0,late,16,242,15,0
v1,100,20,1,late,16,242,15,0
v2,100,20,0,late,16,242,15,0
v2,100,20,1,late,16,242,15,0
v1,247,19,0,late,16,253,15,0
v1,247,19,1,late,16,253,15,0
v2,247,19,0,late,16,253,15,0
v2,247,19,1,late,16,253,15,0
v1,350,13,0,late,16,172,15,0
v1,350,13,1,late,16,172,15,0
v2,350,13,0,late,16,172,15,0
v2,350,13,1,late,16,172,15,0
v1,48,18,0,late,16,223,15,1
v1,48,18,1,late,16,223,15,0
v2,48,18,0,late,16,223,15,0
v2,48,18,1,late,16,223,15,0
v1,462,13,0,late,16,216,12,0
v1,462,13,1,late,16,216,12,0
v2,462,13,0,late,16,216,12,0
v2,462,13,1,late,16,216,12,0
v1,374,14,0,late,16,195,14,1
v1,374,14,1,late,16,195,14,0
v2,374,14,0,late,16,195,14,0
v2,374,14,1,late,16,195,14,0
v1,145,11,0,late,16,150,13,0
v1,145,11,1,late,16,150,13,0
v2,145,11,0,late,16,150,13,0
v2,145,11,1,late,16,150,13,0
v1,281,6,0,late,16,112,13,0
v1,281,6,1,late,16,112,13,0
v2,281,6,0,late,16,112,13,0
v2,281,6,1,late,16,112,13,0
v1,209,17,0,late,16,260,13,0
v1,209,17,1,late,16,260,13,0
v2,209,17,0,late,16,260,13,0
v2,209,17,1,late,16,260,13,0
v1,9,14,0,late,16,203,14,0
v1,9,14,1,late,16,203,14,0
v2,9,14,0,late,16,203,14,0
v2,9,14,1,late,16,203,14,0
v1,418,22,0,late,16,262,15,0
v1,418,22,1,late,16,262,15,0
v2,418,22,0,late,16,262,15,0
v2,418,22,1,late,16,262,15,0
v1,8,22,0,late,16,283,15,0
v1,8,22,1,late,16,283,15,0
v2,8,22,0,late,16,283,15,0
v2,8,22,1,late,16,283,15,0
v1,500,16,0,late,16,223,14,0
v1,500,16,1,late,16,223,14,0
v2,500,16,0,late,16,223,14,0
v2,500,16,1,late,16,223,14,0
v1,6,12,0,late,16,170,15,0
v1,6,12,1,late,16,170,15,0
v2,6,12,0,late,16,170,15,0
v2,6,12,1,late,16,170,15,0
v1,121,8,0,late,16,132,15,0
v1,121,8,1,late,16,132,15,0
v2,121,8,0,late,16,132,15,0
v2,121,8,1,late,16,132,15,0
v1,262,4,0,late,16,86,15,0
v1,262,4,1,late,16,86,15,0
v2,262,4,0,late,16,86,15,0
v2,262,4,1,late,16,86,15,0
v1,450,16,0,late,16,188,15,0
v1,450,16,1,late,16,188,15,0
v2,450,16,0,late,16,188,15,0
v2,450,16,1,late,16,188,15,0
v1,134,14,0,late,16,213,15,0
v1,134,14,1,late,16,213,15,0
v2,134,14,0,late,16,213,15,0
v2,134,14,1,late,16,213,15,0
v1,451,17,0,late,16,222,15,0
v1,451,17,1,late,16,222,15,0
v2,451,17,0,late,16,222,15,0
v2,451,17,1,late,16,222,15,0
v1,205,10,0,late,16,164,12,0
v1,205,10,1,late,16,164,12,0
v2,205,10,0,late,16,164,12,0
v2,205,10,1,late,16,164,12,0
v1,394,13,0,late,16,176,14,0
v1,394,13,1,late,16,176,14,0
v2,394,13,0,late,16,176,14,0
v2,394,13,1,late,16,176,14,0
v1,424,17,0,late,16,243,13,0
v1,424,17,1,late,16,243,13,0
v2,424,17,0,late,16,243,13,0
v2,424,17,1,late,16,243,13,0
v1,161,14,0,late,16,235,13,0
v1,161,14,1,late,16,235,13,0
v2,161,14,0,late,16,235,13,0
v2,161,14,1,late,16,235,13,0
v1,376,15,0,late,16,214,13,0
v1,376,15,1,late,16,214,13,0
v2,376,15,0,late,16,214,13,0
v2,376,15,1,late,16,214,13,0
v1,199,17,0,late,16,294,14,0
v1,199,17,1,late,16,294,14,0
v2,199,17,0,late,16,294,14,0
v2,199,17,1,late,16,294,14,0
v1,0,17,0,late,16,303,15,0
v1,0,17,1,late,16,303,15,0
v2,0,17,0,late,16,303,15,0
v2,0,17,1,late,16,303,15,0
v1,375,13,0,late,16,203,15,0
v1,375,13,1,late,16,203,15,0
v2,375,13,0,late,16,203,15,0
v2,375,13,1,late,16,203,15,0
v1,22,15,0,late,16,229,12,0
v1,22,15,1,late,16,229,12,0
v2,22,15,0,late,16,229,12,0
v2,22,15,1,late,16,229,12,0
v1,277,17,0,late,16,255,15,0
v1,277,17,1,late,16,255,15,0
v2,277,17,0,late,16,255,15,0
v2,277,17,1,late,16,255,15,0
v1,119,11,0,late,16,197,13,0
v1,119,11,1,late,16,197,13,0
v2,119,11,0,late,16,197,13,0
v2,119,11,1,late,16,197,13,0
v1,272,17,0,late,16,253,12,0
v1,272,17,1,late,16,253,12,0
v2,272,17,0,late,16,253,12,0
v2,272,17,1,late,16,253,12,0
v1,430,21,0,late,16,275,15,0
v1,430,21,1,late,16,275,15,0
v2,430,21,0,late,16,275,15,0
v2,430,21,1,late,16,275,15,0
v1,212,17,0,late,16,256,12,1
v1,212,17,1,late,16,256,12,0
v2,212,17,0,late,16,256,12,0
v2,212,17,1,late,16,256,12,0
v1,463,14,0,late,16,235,10,1
v1,463,14,1,late,16,235,10,0
v2,463,14,0,late,16,235,10,0
v2,463,14,1,late,16,235,10,0
v1,461,16,0,late,16,201,14,0
v1,461,16,1,late,16,201,14,0
v2,461,16,0,late,16,201,14,0
v2,461,16,1,late,16,201,14,0
v1,267,13,0,late,16,216,14,0
v1,267,13,1,late,16,216,14,0
v2,267,13,0,late,16,216,14,0
v2,267,13,1,late,16,216,14,0
v1,449,17,0,late,16,233,14,1
v1,449,17,1,late,16,233,14,0
v2,449,17,0,late,16,233,14,0
v2,449,17,1,late,16,233,14,0
v1,35,6,0,late,16,106,11,0
v1,35,6,1,late,16,106,11,0
v2,35,6,0,late,16,106,11,0
v2,35,6,1,late,16,106,11,0
v1,247,15,0,late,16,224,14,0
v1,247,15,1,late,16,224,14,0
v2,247,15,0,late,16,224,14,0
v2,247,15,1,late,16,224,14,0
v1,339,18,0,late,16,208,14,0
v1,339,18,1,late,16,208,14,0
v2,339,18,0,late,16,208,14,0
v2,339,18,1,late,16,208,14,0
v1,427,21,0,late,16,297,14,1
v1,427,21,1,late,16,297,14,0
v2,427,21,0,late,16,297,14,0
v2,427,21,1,late,16,297,14,0
v1,59,13,0,late,16,225,15,0
v1,59,13,1,late,16,225,15,0
v2,59,13,0,late,16,225,15,0
v2,59,13,1,late,16,225,15,0
v1,409,14,0,late,16,208,14,0
v1,409,14,1,late,16,208,14,0
v2,409,14,0,late,16,208,14,0
v2,409,14,1,late,16,208,14,0
v1,29,21,0,late,16,269,15,0
v1,29,21,1,late,16,269,15,0
v2,29,21,0,late,16,269,15,0
v2,29,21,1,late,16,269,15,0
v1,349,16,0,late,16,226,14,0
v1,349,16,1,late,16,226,14,0
v2,349,16,0,late,16,226,14,0
v2,349,16,1,late,16,226,14,0
v1,466,20,0,late,16,253,15,0
v1,466,20,1,late,16,253,15,1
v2,466,20,0,late,16,253,15,0
v2,466,20,1,late,16,253,15,0
v1,398,18,0,late,16,225,15,0
v1,398,18,1,late,16,225,15,0
v2,398,18,0,late,16,225,15,0
v2,398,18,1,late,16,225,15,0
v1,96,19,0,late,16,262,15,0
v1,96,19,1,late,16,262,15,0
v2,96,19,0,late,16,262,15,0
v2,96,19,1,late,16,262,15,0
v1,205,12,0,late,16,193,14,0
v1,205,12,1,late,16,193,14,1
v2,205,12,0,late,16,193,14,0
v2,205,12,1,late,16,193,14,0
v1,103,14,0,late,16,194,15,0
v1,103,14,1,late,16,194,15,1
v2,103,14,0,late,16,194,15,0
v2,103,14,1,late,16,194,15,0
v1,96,20,0,late,16,269,15,1
v1,96,20,1,late,16,269,15,0
v2,96,20,0,late,16,269,15,0
v2,96,20,1,late,16,269,15,0
v1,155,19,0,late,16,217,15,1
v1,155,19,1,late,16,217,15,1
v2,155,19,0,late,16,217,15,0
v2,155,19,1,late,16,217,15,0
v1,260,14,0,late,16,212,15,0
v1,260,14,1,late,16,212,15,0
v2,260,14,0,late,16,212,15,0
v2,260,14,1,late,16,212,15,0
v1,273,14,0,late,16,195,14,1
v1,273,14,1,late,16,195,14,0
v2,273,14,0,late,16,195,14,0
v2,273,14,1,late,16,195,14,0
v1,291,14,0,late,16,181,15,0
v1,291,14,1,late,16,181,15,0
v2,291,14,0,late,16,181,15,0
v2,291,14,1,late,16,181,15,0
v1,490,19,0,late,16,275,15,0
v1,490,19,1,late,16,275,15,0
v2,490,19,0,late,16,275,15,0
v2,490,19,1,late,16,275,15,0
v1,212,15,0,late,16,234,12,0
v1,212,15,1,late,16,234,12,0
v2,212,15,0,late,16,234,12,0
v2,212,15,1,late,16,234,12,0
v1,136,17,0,late,16,274,14,0
v1,136,17,1,late,16,274,14,0
v2,136,17,0,late,16,274,14,0
v2,136,17,1,late,16,274,14,0
v1,417,19,0,late,16,213,15,0
v1,417,19,1,late,16,213,15,0
v2,417,19,0,late,16,213,15,0
v2,417,19,1,late,16,213,15,0
v1,471,16,0,late,16,268,6,0
v1,471,16,1,late,16,268,6,0
v2,471,16,0,late,16,268,6,0
v2,471,16,1,late,16,268,6,0
v1,53,14,0,late,16,205,14,1
v1,53,14,1,late,16,205,14,0
v2,53,14,0,late,16,205,14,0
v2,53,14,1,late,16,205,14,0
v1,411,18,0,late,16,242,15,0
v1,411,18,1,late,16,242,15,0
v2,411,18,0,late,16,242,15,0
v2,411,18,1,late,16,242,15,0
v1,322,17,0,late,16,276,14,0
v1,322,17,1,late,16,276,14,0
v2,322,17,0,late,16,276,14,0
v2,322,17,1,late,16,276,14,0
v1,468,19,0,late,16,305,14,0
v1,468,19,1,late,16,305,14,0
v2,468,19,0,late,16,305,14,0
v2,468,19,1,late,16,305,14,0
v1,493,19,0,late,16,281,14,0
v1,493,19,1,late,16,281,14,0
v2,493,19,0,late,16,281,14,0
v2,493,19,1,late,16,281,14,0
v1,383,17,0,late,16,259,14,0
